PATH_LIST	PARAMETERS	DIRECTION	BENIGN_SC	PATHOGENIC_SC	INTERSECTION	UNION	MINIMUM	ONE_OVERLAP	RANK_BENIGN_SC	RANK_ONE_OVERLAP	AVG_RANKED_SCORES
MorbidMap_hg19.BED	1_30_0.004_N	GAIN	224945990	29303101	19168409	235080682	29303101	0.34585732069790154	0.45696553439457427	0.5218052315043711	0.48938538294947265
MorbidMap_hg19.BED	1_30_0.005_N	GAIN	224945990	29303101	19168409	235080682	29303101	0.34585732069790154	0.45696553439457427	0.5218052315043711	0.48938538294947265
MorbidMap_hg19.BED	1_30_0.006_N	GAIN	213180151	29303101	17779009	224704243	29303101	0.3932720977209886	0.07965569862055868	0.9273224133029712	0.503489055961765
MorbidMap_hg19.BED	1_30_0.007_N	GAIN	210696208	29303101	17529998	222469311	29303101	0.40176986729151976	0.0	1.0	0.5
MorbidMap_hg19.BED	1_30_0.008_N	GAIN	210696208	29303101	17529998	222469311	29303101	0.40176986729151976	0.0	1.0	0.5
MorbidMap_hg19.BED	1_30_0.009_N	GAIN	210696208	29303101	17529998	222469311	29303101	0.40176986729151976	0.0	1.0	0.5
MorbidMap_hg19.BED	1_30_0.001_N	LOSS	3657463	10473716	139763	13991416	3657463	0.9617868998264644	0.0	1.0	0.5
MorbidMap_hg19.BED	1_30_0.002_N	LOSS	3657463	10473716	139763	13991416	3657463	0.9617868998264644	0.0	1.0	0.5
MorbidMap_hg19.BED	1_30_0.003_N	LOSS	3657463	10473716	139763	13991416	3657463	0.9617868998264644	0.0	1.0	0.5
MorbidMap_hg19.BED	1_30_0.004_N	LOSS	4520336	10473716	292994	14701058	4520336	0.9351831368287667	0.512494409543896	0.0	0.256247204771948
MorbidMap_hg19.BED	1_30_0.005_N	LOSS	4520336	10473716	292994	14701058	4520336	0.9351831368287667	0.512494409543896	0.0	0.256247204771948
MorbidMap_hg19.BED	1_30_0.006_N	LOSS	5341136	10473716	336508	15478344	5341136	0.9369969235009181	1.0	0.06817782402844083	0.5340889120142204
MorbidMap_hg19.BED	1_30_0.007_N	LOSS	5212588	10473716	336508	15349796	5212588	0.9354432001915364	0.9236502575024961	0.009775435256739112	0.4667128463796176
MorbidMap_hg19.BED	1_30_0.008_N	LOSS	5212588	10473716	336508	15349796	5212588	0.9354432001915364	0.9236502575024961	0.009775435256739112	0.4667128463796176
MorbidMap_hg19.BED	1_30_0.009_N	LOSS	5212588	10473716	336508	15349796	5212588	0.9354432001915364	0.9236502575024961	0.009775435256739112	0.4667128463796176
Primary_CNVs_hg19.BED	1_30_0.001_N	GAIN	241879702	66216542	50767072	257329172	66216542	0.2333173786091095	1.0	0.0	0.5
Primary_CNVs_hg19.BED	1_30_0.002_N	GAIN	241879702	66216542	50767072	257329172	66216542	0.2333173786091095	1.0	0.0	0.5
Primary_CNVs_hg19.BED	1_30_0.003_N	GAIN	241879702	66216542	50767072	257329172	66216542	0.2333173786091095	1.0	0.0	0.5
Primary_CNVs_hg19.BED	1_30_0.004_N	GAIN	224945990	66216542	47476341	243686191	66216542	0.2830138879798344	0.45696553439457427	0.6183523799305229	0.5376589571625486
Primary_CNVs_hg19.BED	1_30_0.005_N	GAIN	224945990	66216542	47476341	243686191	66216542	0.2830138879798344	0.45696553439457427	0.6183523799305229	0.5376589571625486
Primary_CNVs_hg19.BED	1_30_0.006_N	GAIN	213180151	66216542	45956589	233440104	66216542	0.30596513179440876	0.07965569862055868	0.9039248761643917	0.49179028739247516
Primary_CNVs_hg19.BED	1_30_0.007_N	GAIN	210696208	66216542	45445299	231467451	66216542	0.31368661625368477	0.0	1.0	0.5
Primary_CNVs_hg19.BED	1_30_0.008_N	GAIN	210696208	66216542	45445299	231467451	66216542	0.31368661625368477	0.0	1.0	0.5
Primary_CNVs_hg19.BED	1_30_0.009_N	GAIN	210696208	66216542	45445299	231467451	66216542	0.31368661625368477	0.0	1.0	0.5
Primary_CNVs_hg19.BED	1_30_0.001_N	LOSS	3657463	19134736	46	22792153	3657463	0.9999874229759809	0.0	1.0	0.5
Primary_CNVs_hg19.BED	1_30_0.002_N	LOSS	3657463	19134736	46	22792153	3657463	0.9999874229759809	0.0	1.0	0.5
Primary_CNVs_hg19.BED	1_30_0.003_N	LOSS	3657463	19134736	46	22792153	3657463	0.9999874229759809	0.0	1.0	0.5
Primary_CNVs_hg19.BED	1_30_0.004_N	LOSS	4520336	19134736	44659	23610413	4520336	0.9901204246763957	0.512494409543896	0.6208418074242531	0.5666681084840746
Primary_CNVs_hg19.BED	1_30_0.005_N	LOSS	4520336	19134736	44659	23610413	4520336	0.9901204246763957	0.512494409543896	0.6208418074242531	0.5666681084840746
Primary_CNVs_hg19.BED	1_30_0.006_N	LOSS	5341136	19134736	124103	24351769	5341136	0.9767646807720305	1.0	0.10762192377467589	0.5538109618873379
Primary_CNVs_hg19.BED	1_30_0.007_N	LOSS	5212588	19134736	135715	24211609	5212588	0.9739639887134759	0.9236502575024961	0.0	0.46182512875124804
Primary_CNVs_hg19.BED	1_30_0.008_N	LOSS	5212588	19134736	135715	24211609	5212588	0.9739639887134759	0.9236502575024961	0.0	0.46182512875124804
Primary_CNVs_hg19.BED	1_30_0.009_N	LOSS	5212588	19134736	135715	24211609	5212588	0.9739639887134759	0.9236502575024961	0.0	0.46182512875124804
CooperPaper_hg19.BED	1_30_0.001_N	GAIN	241879702	58848432	51341411	249386723	58848432	0.12756535297321092	1.0	0.0	0.5
CooperPaper_hg19.BED	1_30_0.002_N	GAIN	241879702	58848432	51341411	249386723	58848432	0.12756535297321092	1.0	0.0	0.5
CooperPaper_hg19.BED	1_30_0.003_N	GAIN	241879702	58848432	51341411	249386723	58848432	0.12756535297321092	1.0	0.0	0.5
CooperPaper_hg19.BED	1_30_0.004_N	GAIN	224945990	58848432	48567590	235226832	58848432	0.17470035565263664	0.45696553439457427	0.7005897052635518	0.5787776198290631
CooperPaper_hg19.BED	1_30_0.005_N	GAIN	224945990	58848432	48567590	235226832	58848432	0.17470035565263664	0.45696553439457427	0.7005897052635518	0.5787776198290631
CooperPaper_hg19.BED	1_30_0.006_N	GAIN	213180151	58848432	47527409	224501174	58848432	0.19237594979590955	0.07965569862055868	0.9633103711647552	0.5214830348926569
CooperPaper_hg19.BED	1_30_0.007_N	GAIN	210696208	58848432	47382145	222162495	58848432	0.19484439279537646	0.0	1.0	0.5
CooperPaper_hg19.BED	1_30_0.008_N	GAIN	210696208	58848432	47382145	222162495	58848432	0.19484439279537646	0.0	1.0	0.5
CooperPaper_hg19.BED	1_30_0.009_N	GAIN	210696208	58848432	47382145	222162495	58848432	0.19484439279537646	0.0	1.0	0.5
CooperPaper_hg19.BED	1_30_0.001_N	LOSS	3657463	40036423	296445	43397441	3657463	0.9189479155359876	0.0	1.0	0.5
CooperPaper_hg19.BED	1_30_0.002_N	LOSS	3657463	40036423	296445	43397441	3657463	0.9189479155359876	0.0	1.0	0.5
CooperPaper_hg19.BED	1_30_0.003_N	LOSS	3657463	40036423	296445	43397441	3657463	0.9189479155359876	0.0	1.0	0.5
CooperPaper_hg19.BED	1_30_0.004_N	LOSS	4520336	40036423	1041980	43514779	4520336	0.7694905865404695	0.512494409543896	0.024077266713128154	0.2682858381285121
CooperPaper_hg19.BED	1_30_0.005_N	LOSS	4520336	40036423	1041980	43514779	4520336	0.7694905865404695	0.512494409543896	0.024077266713128154	0.2682858381285121
CooperPaper_hg19.BED	1_30_0.006_N	LOSS	5341136	40036423	1228753	44148806	5341136	0.7699453824055407	1.0	0.02704698139163079	0.5135234906958154
CooperPaper_hg19.BED	1_30_0.007_N	LOSS	5212588	40036423	1220771	44028240	5212588	0.7658032823618517	0.9236502575024961	0.0	0.46182512875124804
CooperPaper_hg19.BED	1_30_0.008_N	LOSS	5212588	40036423	1220771	44028240	5212588	0.7658032823618517	0.9236502575024961	0.0	0.46182512875124804
CooperPaper_hg19.BED	1_30_0.009_N	LOSS	5212588	40036423	1220771	44028240	5212588	0.7658032823618517	0.9236502575024961	0.0	0.46182512875124804
MMS_hg19.BED	1_30_0.001_N	GAIN	241879702	59176898	45703428	255353172	59176898	0.22768124817897684	1.0	0.0	0.5
MMS_hg19.BED	1_30_0.002_N	GAIN	241879702	59176898	45703428	255353172	59176898	0.22768124817897684	1.0	0.0	0.5
MMS_hg19.BED	1_30_0.003_N	GAIN	241879702	59176898	45703428	255353172	59176898	0.22768124817897684	1.0	0.0	0.5
MMS_hg19.BED	1_30_0.004_N	GAIN	224945990	59176898	42006226	242116662	59176898	0.2901583655162189	0.45696553439457427	0.6882311824103908	0.5725983584024825
MMS_hg19.BED	1_30_0.005_N	GAIN	224945990	59176898	42006226	242116662	59176898	0.2901583655162189	0.45696553439457427	0.6882311824103908	0.5725983584024825
MMS_hg19.BED	1_30_0.006_N	GAIN	213180151	59176898	40597595	231759454	59176898	0.31396209716839163	0.07965569862055868	0.9504467115348286	0.5150512050776936
MMS_hg19.BED	1_30_0.007_N	GAIN	210696208	59176898	40331393	229541713	59176898	0.31846050801784165	0.0	1.0	0.5
MMS_hg19.BED	1_30_0.008_N	GAIN	210696208	59176898	40331393	229541713	59176898	0.31846050801784165	0.0	1.0	0.5
MMS_hg19.BED	1_30_0.009_N	GAIN	210696208	59176898	40331393	229541713	59176898	0.31846050801784165	0.0	1.0	0.5
MMS_hg19.BED	1_30_0.001_N	LOSS	3657463	35255486	1285907	37627042	3657463	0.6484155820578363	0.0	0.0	0.0
MMS_hg19.BED	1_30_0.002_N	LOSS	3657463	35255486	1285907	37627042	3657463	0.6484155820578363	0.0	0.0	0.0
MMS_hg19.BED	1_30_0.003_N	LOSS	3657463	35255486	1285907	37627042	3657463	0.6484155820578363	0.0	0.0	0.0
MMS_hg19.BED	1_30_0.004_N	LOSS	4520336	35255486	1266886	38508936	4520336	0.7197363204859109	0.512494409543896	0.6927539690387825	0.6026241892913393
MMS_hg19.BED	1_30_0.005_N	LOSS	4520336	35255486	1266886	38508936	4520336	0.7197363204859109	0.512494409543896	0.6927539690387825	0.6026241892913393
MMS_hg19.BED	1_30_0.006_N	LOSS	5341136	35255486	1327977	39268645	5341136	0.7513680610267179	1.0	1.0	1.0
MMS_hg19.BED	1_30_0.007_N	LOSS	5212588	35255486	1339625	39128449	5212588	0.7430019406866608	0.9236502575024961	0.9187380389103028	0.9211941482063994
MMS_hg19.BED	1_30_0.008_N	LOSS	5212588	35255486	1339625	39128449	5212588	0.7430019406866608	0.9236502575024961	0.9187380389103028	0.9211941482063994
MMS_hg19.BED	1_30_0.009_N	LOSS	5212588	35255486	1339625	39128449	5212588	0.7430019406866608	0.9236502575024961	0.9187380389103028	0.9211941482063994
Primary_CNVs_10MB_hg19.BED	1_30_0.001_N	GAIN	241879702	66216542	50767072	257329172	66216542	0.2333173786091095	1.0	0.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.002_N	GAIN	241879702	66216542	50767072	257329172	66216542	0.2333173786091095	1.0	0.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.003_N	GAIN	241879702	66216542	50767072	257329172	66216542	0.2333173786091095	1.0	0.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.004_N	GAIN	224945990	66216542	47476341	243686191	66216542	0.2830138879798344	0.45696553439457427	0.6183523799305229	0.5376589571625486
Primary_CNVs_10MB_hg19.BED	1_30_0.005_N	GAIN	224945990	66216542	47476341	243686191	66216542	0.2830138879798344	0.45696553439457427	0.6183523799305229	0.5376589571625486
Primary_CNVs_10MB_hg19.BED	1_30_0.006_N	GAIN	213180151	66216542	45956589	233440104	66216542	0.30596513179440876	0.07965569862055868	0.9039248761643917	0.49179028739247516
Primary_CNVs_10MB_hg19.BED	1_30_0.007_N	GAIN	210696208	66216542	45445299	231467451	66216542	0.31368661625368477	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.008_N	GAIN	210696208	66216542	45445299	231467451	66216542	0.31368661625368477	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.009_N	GAIN	210696208	66216542	45445299	231467451	66216542	0.31368661625368477	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.001_N	LOSS	3657463	19134736	46	22792153	3657463	0.9999874229759809	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.002_N	LOSS	3657463	19134736	46	22792153	3657463	0.9999874229759809	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.003_N	LOSS	3657463	19134736	46	22792153	3657463	0.9999874229759809	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	1_30_0.004_N	LOSS	4520336	19134736	44659	23610413	4520336	0.9901204246763957	0.512494409543896	0.6208418074242531	0.5666681084840746
Primary_CNVs_10MB_hg19.BED	1_30_0.005_N	LOSS	4520336	19134736	44659	23610413	4520336	0.9901204246763957	0.512494409543896	0.6208418074242531	0.5666681084840746
Primary_CNVs_10MB_hg19.BED	1_30_0.006_N	LOSS	5341136	19134736	124103	24351769	5341136	0.9767646807720305	1.0	0.10762192377467589	0.5538109618873379
Primary_CNVs_10MB_hg19.BED	1_30_0.007_N	LOSS	5212588	19134736	135715	24211609	5212588	0.9739639887134759	0.9236502575024961	0.0	0.46182512875124804
Primary_CNVs_10MB_hg19.BED	1_30_0.008_N	LOSS	5212588	19134736	135715	24211609	5212588	0.9739639887134759	0.9236502575024961	0.0	0.46182512875124804
Primary_CNVs_10MB_hg19.BED	1_30_0.009_N	LOSS	5212588	19134736	135715	24211609	5212588	0.9739639887134759	0.9236502575024961	0.0	0.46182512875124804
OMIM_Recessive_hg19.BED	1_30_0.001_N	GAIN	241879702	21896033	14019161	249756574	21896033	0.35973968435286885	1.0	0.0	0.5
OMIM_Recessive_hg19.BED	1_30_0.002_N	GAIN	241879702	21896033	14019161	249756574	21896033	0.35973968435286885	1.0	0.0	0.5
OMIM_Recessive_hg19.BED	1_30_0.003_N	GAIN	241879702	21896033	14019161	249756574	21896033	0.35973968435286885	1.0	0.0	0.5
OMIM_Recessive_hg19.BED	1_30_0.004_N	GAIN	224945990	21896033	13364012	233478011	21896033	0.3896605837230881	0.45696553439457427	0.46653464246650284	0.46175008843053855
OMIM_Recessive_hg19.BED	1_30_0.005_N	GAIN	224945990	21896033	13364012	233478011	21896033	0.3896605837230881	0.45696553439457427	0.46653464246650284	0.46175008843053855
OMIM_Recessive_hg19.BED	1_30_0.006_N	GAIN	213180151	21896033	12726225	222349959	21896033	0.4187885540727857	0.07965569862055868	0.920705724181935	0.5001807114012469
OMIM_Recessive_hg19.BED	1_30_0.007_N	GAIN	210696208	21896033	12614873	219977368	21896033	0.4238740414759148	0.0	1.0	0.5
OMIM_Recessive_hg19.BED	1_30_0.008_N	GAIN	210696208	21896033	12614873	219977368	21896033	0.4238740414759148	0.0	1.0	0.5
OMIM_Recessive_hg19.BED	1_30_0.009_N	GAIN	210696208	21896033	12614873	219977368	21896033	0.4238740414759148	0.0	1.0	0.5
OMIM_Recessive_hg19.BED	1_30_0.001_N	LOSS	3657463	11463007	630970	14489500	3657463	0.8274842424926787	0.0	0.0	0.0
OMIM_Recessive_hg19.BED	1_30_0.002_N	LOSS	3657463	11463007	630970	14489500	3657463	0.8274842424926787	0.0	0.0	0.0
OMIM_Recessive_hg19.BED	1_30_0.003_N	LOSS	3657463	11463007	630970	14489500	3657463	0.8274842424926787	0.0	0.0	0.0
OMIM_Recessive_hg19.BED	1_30_0.004_N	LOSS	4520336	11463007	663564	15319779	4520336	0.8532047175254229	0.512494409543896	0.5593186314465098	0.5359065204952029
OMIM_Recessive_hg19.BED	1_30_0.005_N	LOSS	4520336	11463007	663564	15319779	4520336	0.8532047175254229	0.512494409543896	0.5593186314465098	0.5359065204952029
OMIM_Recessive_hg19.BED	1_30_0.006_N	LOSS	5341136	11463007	675816	16128327	5341136	0.8734696139547842	1.0	1.0	1.0
OMIM_Recessive_hg19.BED	1_30_0.007_N	LOSS	5212588	11463007	675852	15999743	5212588	0.8703423328296808	0.9236502575024961	0.9319940010122466	0.9278221292573714
OMIM_Recessive_hg19.BED	1_30_0.008_N	LOSS	5212588	11463007	675852	15999743	5212588	0.8703423328296808	0.9236502575024961	0.9319940010122466	0.9278221292573714
OMIM_Recessive_hg19.BED	1_30_0.009_N	LOSS	5212588	11463007	675852	15999743	5212588	0.8703423328296808	0.9236502575024961	0.9319940010122466	0.9278221292573714
CLINGEN_Pathogenic_hg19.BED	1_30_0.001_N	GAIN	241879702	22791644	20789824	243881522	22791644	0.0878313122124933	1.0	0.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.002_N	GAIN	241879702	22791644	20789824	243881522	22791644	0.0878313122124933	1.0	0.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.003_N	GAIN	241879702	22791644	20789824	243881522	22791644	0.0878313122124933	1.0	0.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.004_N	GAIN	224945990	22791644	19972090	227765544	22791644	0.12370998774814135	0.45696553439457427	0.5825229024491013	0.5197442184218378
CLINGEN_Pathogenic_hg19.BED	1_30_0.005_N	GAIN	224945990	22791644	19972090	227765544	22791644	0.12370998774814135	0.45696553439457427	0.5825229024491013	0.5197442184218378
CLINGEN_Pathogenic_hg19.BED	1_30_0.006_N	GAIN	213180151	22791644	19408712	216563083	22791644	0.14842860830925575	0.07965569862055868	0.9838521705680369	0.5317539345942978
CLINGEN_Pathogenic_hg19.BED	1_30_0.007_N	GAIN	210696208	22791644	19386044	214101808	22791644	0.1494231833385955	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.008_N	GAIN	210696208	22791644	19386044	214101808	22791644	0.1494231833385955	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.009_N	GAIN	210696208	22791644	19386044	214101808	22791644	0.1494231833385955	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.001_N	LOSS	3657463	15725043	19220	19363286	3657463	0.9947449912685378	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.002_N	LOSS	3657463	15725043	19220	19363286	3657463	0.9947449912685378	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.003_N	LOSS	3657463	15725043	19220	19363286	3657463	0.9947449912685378	0.0	1.0	0.5
CLINGEN_Pathogenic_hg19.BED	1_30_0.004_N	LOSS	4520336	15725043	63833	20181546	4520336	0.9858787045918711	0.512494409543896	0.5221185497103554	0.5173064796271257
CLINGEN_Pathogenic_hg19.BED	1_30_0.005_N	LOSS	4520336	15725043	63833	20181546	4520336	0.9858787045918711	0.512494409543896	0.5221185497103554	0.5173064796271257
CLINGEN_Pathogenic_hg19.BED	1_30_0.006_N	LOSS	5341136	15725043	124103	20942076	5341136	0.9767646807720305	1.0	0.030884385980693048	0.5154421929903465
CLINGEN_Pathogenic_hg19.BED	1_30_0.007_N	LOSS	5212588	15725043	124103	20813528	5212588	0.9761916729271525	0.9236502575024961	0.0	0.46182512875124804
CLINGEN_Pathogenic_hg19.BED	1_30_0.008_N	LOSS	5212588	15725043	124103	20813528	5212588	0.9761916729271525	0.9236502575024961	0.0	0.46182512875124804
CLINGEN_Pathogenic_hg19.BED	1_30_0.009_N	LOSS	5212588	15725043	124103	20813528	5212588	0.9761916729271525	0.9236502575024961	0.0	0.46182512875124804
DECIPHER_hg19.BED	1_30_0.001_N	GAIN	241879702	46461269	27020433	261320538	46461269	0.418431016165314	1.0	0.0	0.5
DECIPHER_hg19.BED	1_30_0.002_N	GAIN	241879702	46461269	27020433	261320538	46461269	0.418431016165314	1.0	0.0	0.5
DECIPHER_hg19.BED	1_30_0.003_N	GAIN	241879702	46461269	27020433	261320538	46461269	0.418431016165314	1.0	0.0	0.5
DECIPHER_hg19.BED	1_30_0.004_N	GAIN	224945990	46461269	24945431	246461828	46461269	0.46309191425658214	0.45696553439457427	0.6697177795859238	0.5633416569902491
DECIPHER_hg19.BED	1_30_0.005_N	GAIN	224945990	46461269	24945431	246461828	46461269	0.46309191425658214	0.45696553439457427	0.6697177795859238	0.5633416569902491
DECIPHER_hg19.BED	1_30_0.006_N	GAIN	213180151	46461269	23930273	235711147	46461269	0.48494146812907757	0.07965569862055868	0.9973653489323098	0.5385105237764343
DECIPHER_hg19.BED	1_30_0.007_N	GAIN	210696208	46461269	23922110	233235367	46461269	0.48511716285665807	0.0	1.0	0.5
DECIPHER_hg19.BED	1_30_0.008_N	GAIN	210696208	46461269	23922110	233235367	46461269	0.48511716285665807	0.0	1.0	0.5
DECIPHER_hg19.BED	1_30_0.009_N	GAIN	210696208	46461269	23922110	233235367	46461269	0.48511716285665807	0.0	1.0	0.5
DECIPHER_hg19.BED	1_30_0.001_N	LOSS	3657463	31919450	46	35576867	3657463	0.9999874229759809	0.0	1.0	0.5
DECIPHER_hg19.BED	1_30_0.002_N	LOSS	3657463	31919450	46	35576867	3657463	0.9999874229759809	0.0	1.0	0.5
DECIPHER_hg19.BED	1_30_0.003_N	LOSS	3657463	31919450	46	35576867	3657463	0.9999874229759809	0.0	1.0	0.5
DECIPHER_hg19.BED	1_30_0.004_N	LOSS	4520336	31919450	44659	36395127	4520336	0.9901204246763957	0.512494409543896	0.5853461950416241	0.54892030229276
DECIPHER_hg19.BED	1_30_0.005_N	LOSS	4520336	31919450	44659	36395127	4520336	0.9901204246763957	0.512494409543896	0.5853461950416241	0.54892030229276
DECIPHER_hg19.BED	1_30_0.006_N	LOSS	5341136	31919450	124103	37136483	5341136	0.9767646807720305	1.0	0.024080259865825404	0.5120401299329127
DECIPHER_hg19.BED	1_30_0.007_N	LOSS	5212588	31919450	124103	37007935	5212588	0.9761916729271525	0.9236502575024961	0.0	0.46182512875124804
DECIPHER_hg19.BED	1_30_0.008_N	LOSS	5212588	31919450	124103	37007935	5212588	0.9761916729271525	0.9236502575024961	0.0	0.46182512875124804
DECIPHER_hg19.BED	1_30_0.009_N	LOSS	5212588	31919450	124103	37007935	5212588	0.9761916729271525	0.9236502575024961	0.0	0.46182512875124804
HIgenes_hg19.BED	1_30_0.001_N	GAIN	241879702	32793468	20779088	253894082	32793468	0.36636503342677873	1.0	0.0	0.5
HIgenes_hg19.BED	1_30_0.002_N	GAIN	241879702	32793468	20779088	253894082	32793468	0.36636503342677873	1.0	0.0	0.5
HIgenes_hg19.BED	1_30_0.003_N	GAIN	241879702	32793468	20779088	253894082	32793468	0.36636503342677873	1.0	0.0	0.5
HIgenes_hg19.BED	1_30_0.004_N	GAIN	224945990	32793468	18413555	239325903	32793468	0.43849930724008823	0.45696553439457427	0.5674206503694127	0.5121930923819935
HIgenes_hg19.BED	1_30_0.005_N	GAIN	224945990	32793468	18413555	239325903	32793468	0.43849930724008823	0.45696553439457427	0.5674206503694127	0.5121930923819935
HIgenes_hg19.BED	1_30_0.006_N	GAIN	213180151	32793468	17081317	228892302	32793468	0.47912440977575166	0.07965569862055868	0.8869847200344071	0.4833202093274829
HIgenes_hg19.BED	1_30_0.007_N	GAIN	210696208	32793468	16610165	226879511	32793468	0.49349166120521315	0.0	1.0	0.5
HIgenes_hg19.BED	1_30_0.008_N	GAIN	210696208	32793468	16610165	226879511	32793468	0.49349166120521315	0.0	1.0	0.5
HIgenes_hg19.BED	1_30_0.009_N	GAIN	210696208	32793468	16610165	226879511	32793468	0.49349166120521315	0.0	1.0	0.5
HIgenes_hg19.BED	1_30_0.001_N	LOSS	3657463	11950680	253283	15354860	3657463	0.9307489918558302	0.0	0.0	0.0
HIgenes_hg19.BED	1_30_0.002_N	LOSS	3657463	11950680	253283	15354860	3657463	0.9307489918558302	0.0	0.0	0.0
HIgenes_hg19.BED	1_30_0.003_N	LOSS	3657463	11950680	253283	15354860	3657463	0.9307489918558302	0.0	0.0	0.0
HIgenes_hg19.BED	1_30_0.004_N	LOSS	4520336	11950680	235326	16235690	4520336	0.9479405955663472	0.512494409543896	0.5973138053178608	0.5549041074308785
HIgenes_hg19.BED	1_30_0.005_N	LOSS	4520336	11950680	235326	16235690	4520336	0.9479405955663472	0.512494409543896	0.5973138053178608	0.5549041074308785
